order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,order_to_dispatch_days,dispatch_to_delivery_days,total_delivery_days,delivery_to_return_days,order_month,order_month_name,order_day_of_week,price_bucket,return_window,is_metro,is_cod,supply_chain_failure,high_value
ORD186235,2025-03-10,Bottoms,1720,Delhi,Metro,WH_Delhi,COD,2025-03-13,2025-03-16,Delivered,False,,,,,,,3,3.0,6.0,,3,March,Monday,Mid (₹1-2K),,True,True,False,False
ORD900452,2025-03-07,Tops,947,Mumbai,Metro,WH_Mumbai,COD,2025-03-08,2025-03-15,Delivered,False,,,,,,,1,7.0,8.0,,3,March,Friday,Budget (<₹1K),,True,True,False,False
ORD627002,2024-11-08,Accessories,1047,Raipur,Tier3,WH_Kolkata,COD,2024-11-11,2024-11-23,Delivered,False,,,,,,,3,12.0,15.0,,11,November,Friday,Mid (₹1-2K),,False,True,False,False
ORD381075,2025-01-14,Tops,635,Bangalore,Metro,WH_Bangalore,Prepaid,2025-01-17,2025-01-24,Delivered,False,,,,,,,3,7.0,10.0,,1,January,Tuesday,Budget (<₹1K),,True,False,False,False
ORD495396,2025-03-17,Tops,856,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-20,2025-03-23,Delivered,False,,,,,,,3,3.0,6.0,,3,March,Monday,Budget (<₹1K),,True,False,False,False
ORD898194,2024-12-09,Tops,1023,Bangalore,Metro,WH_Bangalore,COD,2024-12-12,2024-12-18,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Monday,Mid (₹1-2K),,True,True,False,False
ORD906386,2025-02-03,Dresses,2865,Rajkot,Tier3,WH_Bangalore,Prepaid,2025-02-04,2025-02-10,Delivered,False,,,,,,,1,6.0,7.0,,2,February,Monday,Premium (₹2-3K),,False,False,False,True
ORD302644,2024-10-11,Dresses,3552,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-10-13,2024-10-18,Delivered,False,,,,,,,2,5.0,7.0,,10,October,Friday,Luxury (>₹3K),,True,False,False,True
ORD319288,2024-10-18,Accessories,1020,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-20,2024-10-26,Delivered,False,,,,,,,2,6.0,8.0,,10,October,Friday,Mid (₹1-2K),,True,False,False,False
ORD316751,2025-01-13,Tops,1488,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-16,2025-01-19,Delivered,False,,,,,,,3,3.0,6.0,,1,January,Monday,Mid (₹1-2K),,True,False,False,False
ORD776322,2025-01-20,Tops,977,Coimbatore,Tier2,WH_Hyderabad,COD,2025-01-22,2025-01-31,Delivered,False,,,,,,,2,9.0,11.0,,1,January,Monday,Budget (<₹1K),,False,True,False,False
ORD584900,2025-03-04,Accessories,663,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-07,2025-03-11,Delivered,False,,,,,,,3,4.0,7.0,,3,March,Tuesday,Budget (<₹1K),,True,False,False,False
ORD773130,2024-12-03,Tops,1889,Kochi,Tier2,WH_Bangalore,Prepaid,2024-12-05,2024-12-13,Delivered,False,,,,,,,2,8.0,10.0,,12,December,Tuesday,Mid (₹1-2K),,False,False,False,False
ORD147172,2024-10-07,Bottoms,1236,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2024-10-09,2024-10-14,Delivered,False,,,,,,,2,5.0,7.0,,10,October,Monday,Mid (₹1-2K),,False,False,False,False
ORD117803,2025-01-14,Tops,1474,Chennai,Metro,WH_Bangalore,COD,2025-01-15,2025-01-22,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Tuesday,Mid (₹1-2K),,True,True,False,False
ORD287650,2025-03-27,Dresses,3732,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-28,2025-04-02,Delivered,False,,,,,,,1,5.0,6.0,,3,March,Thursday,Luxury (>₹3K),,True,False,False,True
ORD764270,2025-03-30,Dresses,1006,Raipur,Tier3,WH_Kolkata,COD,2025-03-31,2025-04-10,Delivered,False,,,,,,,1,10.0,11.0,,3,March,Sunday,Mid (₹1-2K),,False,True,False,False
ORD682352,2024-10-13,Footwear,2654,Delhi,Metro,WH_Delhi,Prepaid,2024-10-16,2024-10-20,Delivered,False,,,,,,,3,4.0,7.0,,10,October,Sunday,Premium (₹2-3K),,True,False,False,True
ORD443232,2025-02-03,Dresses,3519,Rajkot,Tier3,WH_Bangalore,Prepaid,2025-02-04,2025-02-12,Delivered,False,,,,,,,1,8.0,9.0,,2,February,Monday,Luxury (>₹3K),,False,False,False,True
ORD968349,2024-12-22,Tops,1409,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2024-12-24,2025-01-01,Delivered,False,,,,,,,2,8.0,10.0,,12,December,Sunday,Mid (₹1-2K),,False,False,False,False
ORD595805,2024-12-16,Footwear,2225,Kochi,Tier2,WH_Bangalore,Prepaid,2024-12-17,2024-12-25,Delivered,False,,,,,,,1,8.0,9.0,,12,December,Monday,Premium (₹2-3K),,False,False,False,True
ORD317326,2025-03-24,Tops,1683,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-27,2025-03-31,Delivered,False,,,,,,,3,4.0,7.0,,3,March,Monday,Mid (₹1-2K),,True,False,False,False
ORD769869,2024-10-27,Tops,633,Nagpur,Tier2,WH_Hyderabad,COD,2024-10-28,2024-11-05,Delivered,False,,,,,,,1,8.0,9.0,,10,October,Sunday,Budget (<₹1K),,False,True,False,False
ORD495249,2025-01-13,Tops,1592,Raipur,Tier3,WH_Kolkata,COD,2025-01-16,2025-01-23,Delivered,False,,,,,,,3,7.0,10.0,,1,January,Monday,Mid (₹1-2K),,False,True,False,False
ORD415483,2024-10-18,Dresses,2863,Pune,Metro,WH_Hyderabad,Prepaid,2024-10-21,2024-10-28,Delivered,False,,,,,,,3,7.0,10.0,,10,October,Friday,Premium (₹2-3K),,True,False,False,True
ORD351265,2025-01-09,Dresses,3503,Raipur,Tier3,WH_Delhi,COD,2025-01-11,2025-01-18,Delivered,False,,,,,,,2,7.0,9.0,,1,January,Thursday,Luxury (>₹3K),,False,True,False,True
ORD525511,2025-01-07,Dresses,1464,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-08,2025-01-13,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Tuesday,Mid (₹1-2K),,True,False,False,False
ORD420553,2024-11-03,Footwear,1188,Indore,Tier2,WH_Hyderabad,COD,2024-11-06,2024-11-10,Delivered,False,,,,,,,3,4.0,7.0,,11,November,Sunday,Mid (₹1-2K),,False,True,False,False
ORD337981,2025-01-07,Tops,556,Mysore,Tier3,WH_Bangalore,COD,2025-01-08,2025-01-19,Delivered,False,,,,,,,1,11.0,12.0,,1,January,Tuesday,Budget (<₹1K),,False,True,False,False
ORD399258,2025-03-23,Accessories,992,Mumbai,Metro,WH_Mumbai,COD,2025-03-26,2025-04-02,Delivered,False,,,,,,,3,7.0,10.0,,3,March,Sunday,Budget (<₹1K),,True,True,False,False
ORD713547,2025-01-01,Footwear,1707,Delhi,Metro,WH_Delhi,Prepaid,2025-01-04,2025-01-07,Delivered,False,,,,,,,3,3.0,6.0,,1,January,Wednesday,Mid (₹1-2K),,True,False,False,False
ORD531023,2025-03-09,Tops,867,Ranchi,Tier3,WH_Mumbai,COD,2025-03-11,2025-03-23,Delivered,False,,,,,,,2,12.0,14.0,,3,March,Sunday,Budget (<₹1K),,False,True,False,False
ORD263804,2025-02-05,Footwear,2755,Ranchi,Tier3,WH_Mumbai,Prepaid,2025-02-06,2025-02-15,Delivered,False,,,,,,,1,9.0,10.0,,2,February,Wednesday,Premium (₹2-3K),,False,False,False,True
ORD786615,2025-01-27,Bottoms,1573,Kolkata,Metro,WH_Kolkata,COD,2025-01-30,2025-02-05,Delivered,False,,,,,,,3,6.0,9.0,,1,January,Monday,Mid (₹1-2K),,True,True,False,False
ORD931393,2024-12-13,Footwear,1332,Rajkot,Tier3,WH_Delhi,COD,2024-12-16,2024-12-25,Delivered,False,,,,,,,3,9.0,12.0,,12,December,Friday,Mid (₹1-2K),,False,True,False,False
ORD580003,2025-02-16,Dresses,2450,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-02-19,2025-02-25,Delivered,False,,,,,,,3,6.0,9.0,,2,February,Sunday,Premium (₹2-3K),,True,False,False,True
ORD611500,2024-12-16,Tops,911,Delhi,Metro,WH_Delhi,Prepaid,2024-12-18,2024-12-23,Delivered,False,,,,,,,2,5.0,7.0,,12,December,Monday,Budget (<₹1K),,True,False,False,False
ORD940569,2025-01-29,Bottoms,1916,Mysore,Tier3,WH_Bangalore,Prepaid,2025-01-31,2025-02-09,Delivered,False,,,,,,,2,9.0,11.0,,1,January,Wednesday,Mid (₹1-2K),,False,False,False,False
ORD504242,2024-12-20,Tops,912,Bangalore,Metro,WH_Bangalore,COD,2024-12-22,2024-12-28,Delivered,False,,,,,,,2,6.0,8.0,,12,December,Friday,Budget (<₹1K),,True,True,False,False
ORD410993,2025-03-30,Tops,1808,Nashik,Tier3,WH_Kolkata,COD,2025-03-31,2025-04-06,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Sunday,Mid (₹1-2K),,False,True,False,False
ORD339899,2025-02-13,Footwear,2250,Indore,Tier2,WH_Kolkata,Prepaid,2025-02-14,2025-02-20,Delivered,False,,,,,,,1,6.0,7.0,,2,February,Thursday,Premium (₹2-3K),,False,False,False,True
ORD360484,2025-03-08,Footwear,3051,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-09,2025-03-15,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Saturday,Luxury (>₹3K),,True,True,False,True
ORD112850,2024-12-05,Tops,1443,Pune,Metro,WH_Kolkata,COD,2024-12-06,2024-12-11,Delivered,False,,,,,,,1,5.0,6.0,,12,December,Thursday,Mid (₹1-2K),,True,True,False,False
ORD744772,2025-03-25,Dresses,3512,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-28,2025-03-31,Delivered,False,,,,,,,3,3.0,6.0,,3,March,Tuesday,Luxury (>₹3K),,True,False,False,True
ORD586111,2024-12-22,Bottoms,2138,Mysore,Tier3,WH_Bangalore,Prepaid,2024-12-25,2025-01-05,Delivered,False,,,,,,,3,11.0,14.0,,12,December,Sunday,Premium (₹2-3K),,False,False,False,True
ORD567645,2025-02-06,Footwear,1236,Visakhapatnam,Tier2,WH_Kolkata,COD,2025-02-08,2025-02-13,Delivered,False,,,,,,,2,5.0,7.0,,2,February,Thursday,Mid (₹1-2K),,False,True,False,False
ORD444962,2025-01-17,Footwear,1502,Indore,Tier2,WH_Delhi,Prepaid,2025-01-20,2025-01-25,Delivered,False,,,,,,,3,5.0,8.0,,1,January,Friday,Mid (₹1-2K),,False,False,False,False
ORD394281,2024-12-20,Dresses,3608,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-23,2024-12-26,Delivered,False,,,,,,,3,3.0,6.0,,12,December,Friday,Luxury (>₹3K),,True,False,False,True
ORD905092,2024-11-26,Tops,1980,Bangalore,Metro,WH_Bangalore,COD,2024-11-28,2024-12-04,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Tuesday,Mid (₹1-2K),,True,True,False,False
ORD910791,2024-11-23,Accessories,1249,Chennai,Metro,WH_Bangalore,COD,2024-11-25,2024-12-01,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Saturday,Mid (₹1-2K),,True,True,False,False
ORD775639,2025-03-11,Bottoms,2415,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-03-13,2025-03-18,Delivered,False,,,,,,,2,5.0,7.0,,3,March,Tuesday,Premium (₹2-3K),,True,False,False,True
ORD214332,2024-11-06,Footwear,1002,Chennai,Metro,WH_Bangalore,COD,2024-11-09,2024-11-16,Delivered,False,,,,,,,3,7.0,10.0,,11,November,Wednesday,Mid (₹1-2K),,True,True,False,False
ORD749578,2024-11-18,Footwear,2625,Visakhapatnam,Tier2,WH_Hyderabad,Prepaid,2024-11-20,2024-11-29,Delivered,False,,,,,,,2,9.0,11.0,,11,November,Monday,Premium (₹2-3K),,False,False,False,True
ORD986065,2024-11-12,Footwear,3312,Kochi,Tier2,WH_Kolkata,COD,2024-11-13,2024-11-21,Delivered,False,,,,,,,1,8.0,9.0,,11,November,Tuesday,Luxury (>₹3K),,False,True,False,True
ORD669530,2024-10-14,Accessories,327,Kolkata,Metro,WH_Kolkata,COD,2024-10-15,2024-10-21,Delivered,False,,,,,,,1,6.0,7.0,,10,October,Monday,Budget (<₹1K),,True,True,False,False
ORD980801,2024-11-05,Tops,1099,Rajkot,Tier3,WH_Delhi,COD,2024-11-06,2024-11-17,Delivered,False,,,,,,,1,11.0,12.0,,11,November,Tuesday,Mid (₹1-2K),,False,True,False,False
ORD518567,2024-12-07,Accessories,1382,Visakhapatnam,Tier2,WH_Hyderabad,Prepaid,2024-12-10,2024-12-15,Delivered,False,,,,,,,3,5.0,8.0,,12,December,Saturday,Mid (₹1-2K),,False,False,False,False
ORD989297,2025-03-28,Accessories,327,Rajkot,Tier3,WH_Delhi,Prepaid,2025-03-30,2025-04-06,Delivered,False,,,,,,,2,7.0,9.0,,3,March,Friday,Budget (<₹1K),,False,False,False,False
ORD912354,2025-03-05,Bottoms,2650,Pune,Metro,WH_Kolkata,Prepaid,2025-03-07,2025-03-10,Delivered,False,,,,,,,2,3.0,5.0,,3,March,Wednesday,Premium (₹2-3K),,True,False,False,True
ORD470240,2025-02-05,Bottoms,1824,Lucknow,Tier2,WH_Kolkata,COD,2025-02-08,2025-02-12,Delivered,False,,,,,,,3,4.0,7.0,,2,February,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD461423,2024-11-09,Footwear,1761,Ranchi,Tier3,WH_Kolkata,Prepaid,2024-11-11,2024-11-23,Delivered,False,,,,,,,2,12.0,14.0,,11,November,Saturday,Mid (₹1-2K),,False,False,False,False
ORD164216,2025-03-23,Bottoms,2704,Pune,Metro,WH_Kolkata,COD,2025-03-24,2025-03-29,Delivered,False,,,,,,,1,5.0,6.0,,3,March,Sunday,Premium (₹2-3K),,True,True,False,True
ORD215161,2024-10-05,Tops,1228,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-08,2024-10-14,Delivered,False,,,,,,,3,6.0,9.0,,10,October,Saturday,Mid (₹1-2K),,True,False,False,False
ORD281514,2024-10-25,Footwear,2838,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-10-26,2024-11-02,Delivered,False,,,,,,,1,7.0,8.0,,10,October,Friday,Premium (₹2-3K),,True,False,False,True
ORD315592,2024-10-13,Tops,1527,Bangalore,Metro,WH_Bangalore,COD,2024-10-14,2024-10-19,Delivered,False,,,,,,,1,5.0,6.0,,10,October,Sunday,Mid (₹1-2K),,True,True,False,False
ORD222198,2024-10-06,Tops,666,Kochi,Tier2,WH_Mumbai,Prepaid,2024-10-09,2024-10-17,Delivered,False,,,,,,,3,8.0,11.0,,10,October,Sunday,Budget (<₹1K),,False,False,False,False
ORD818112,2025-03-22,Tops,1670,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-23,2025-03-27,Delivered,False,,,,,,,1,4.0,5.0,,3,March,Saturday,Mid (₹1-2K),,True,False,False,False
ORD679275,2025-03-16,Footwear,3174,Indore,Tier2,WH_Delhi,Prepaid,2025-03-19,2025-03-27,Delivered,False,,,,,,,3,8.0,11.0,,3,March,Sunday,Luxury (>₹3K),,False,False,False,True
ORD675936,2024-10-30,Footwear,1238,Jaipur,Tier2,WH_Mumbai,COD,2024-10-31,2024-11-07,Delivered,False,,,,,,,1,7.0,8.0,,10,October,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD396200,2025-03-14,Dresses,1242,Hyderabad,Metro,WH_Hyderabad,COD,2025-03-15,2025-03-21,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Friday,Mid (₹1-2K),,True,True,False,False
ORD280720,2024-10-08,Bottoms,2559,Visakhapatnam,Tier2,WH_Kolkata,Prepaid,2024-10-10,2024-10-19,Delivered,False,,,,,,,2,9.0,11.0,,10,October,Tuesday,Premium (₹2-3K),,False,False,False,True
ORD822117,2025-02-06,Bottoms,2001,Lucknow,Tier2,WH_Kolkata,Prepaid,2025-02-07,2025-02-13,Delivered,False,,,,,,,1,6.0,7.0,,2,February,Thursday,Premium (₹2-3K),,False,False,False,True
ORD265776,2024-12-10,Tops,1275,Indore,Tier2,WH_Mumbai,COD,2024-12-11,2024-12-16,Delivered,False,,,,,,,1,5.0,6.0,,12,December,Tuesday,Mid (₹1-2K),,False,True,False,False
ORD610831,2025-03-17,Tops,1733,Kolkata,Metro,WH_Kolkata,COD,2025-03-20,2025-03-27,Delivered,False,,,,,,,3,7.0,10.0,,3,March,Monday,Mid (₹1-2K),,True,True,False,False
ORD383037,2024-12-08,Tops,1007,Ranchi,Tier3,WH_Mumbai,Prepaid,2024-12-11,2024-12-17,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Sunday,Mid (₹1-2K),,False,False,False,False
ORD898174,2025-03-29,Bottoms,2586,Delhi,Metro,WH_Delhi,Prepaid,2025-04-01,2025-04-05,Delivered,False,,,,,,,3,4.0,7.0,,3,March,Saturday,Premium (₹2-3K),,True,False,False,True
ORD906801,2024-10-08,Accessories,1045,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-09,2024-10-16,Delivered,False,,,,,,,1,7.0,8.0,,10,October,Tuesday,Mid (₹1-2K),,True,False,False,False
ORD607582,2024-11-24,Tops,1268,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-27,2024-12-03,Delivered,False,,,,,,,3,6.0,9.0,,11,November,Sunday,Mid (₹1-2K),,True,False,False,False
ORD804497,2025-02-06,Tops,1887,Hyderabad,Metro,WH_Hyderabad,COD,2025-02-09,2025-02-15,Delivered,False,,,,,,,3,6.0,9.0,,2,February,Thursday,Mid (₹1-2K),,True,True,False,False
ORD807433,2025-01-31,Footwear,1182,Raipur,Tier3,WH_Bangalore,Prepaid,2025-02-02,2025-02-14,Delivered,False,,,,,,,2,12.0,14.0,,1,January,Friday,Mid (₹1-2K),,False,False,False,False
ORD571172,2025-03-03,Tops,885,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-05,2025-03-10,Delivered,False,,,,,,,2,5.0,7.0,,3,March,Monday,Budget (<₹1K),,True,False,False,False
ORD514703,2024-12-28,Footwear,2447,Delhi,Metro,WH_Delhi,COD,2024-12-30,2025-01-04,Delivered,False,,,,,,,2,5.0,7.0,,12,December,Saturday,Premium (₹2-3K),,True,True,False,True
ORD472287,2024-11-24,Bottoms,1524,Chennai,Metro,WH_Bangalore,Prepaid,2024-11-26,2024-12-02,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Sunday,Mid (₹1-2K),,True,False,False,False
ORD459769,2024-10-25,Tops,1726,Pune,Metro,WH_Kolkata,Prepaid,2024-10-26,2024-10-29,Delivered,False,,,,,,,1,3.0,4.0,,10,October,Friday,Mid (₹1-2K),,True,False,False,False
ORD600082,2025-03-29,Footwear,2993,Kolkata,Metro,WH_Kolkata,Prepaid,2025-04-01,2025-04-05,Delivered,False,,,,,,,3,4.0,7.0,,3,March,Saturday,Premium (₹2-3K),,True,False,False,True
ORD854408,2024-12-03,Tops,563,Nagpur,Tier2,WH_Bangalore,COD,2024-12-06,2024-12-12,Delivered,False,,,,,,,3,6.0,9.0,,12,December,Tuesday,Budget (<₹1K),,False,True,False,False
ORD132395,2025-01-11,Dresses,1366,Nagpur,Tier2,WH_Kolkata,Prepaid,2025-01-13,2025-01-18,Delivered,False,,,,,,,2,5.0,7.0,,1,January,Saturday,Mid (₹1-2K),,False,False,False,False
ORD740649,2024-12-13,Bottoms,2194,Jaipur,Tier2,WH_Hyderabad,COD,2024-12-14,2024-12-20,Delivered,False,,,,,,,1,6.0,7.0,,12,December,Friday,Premium (₹2-3K),,False,True,False,True
ORD930240,2024-11-05,Accessories,882,Nashik,Tier3,WH_Delhi,COD,2024-11-06,2024-11-15,Delivered,False,,,,,,,1,9.0,10.0,,11,November,Tuesday,Budget (<₹1K),,False,True,False,False
ORD165755,2024-11-23,Tops,1319,Jaipur,Tier2,WH_Kolkata,Prepaid,2024-11-26,2024-12-01,Delivered,False,,,,,,,3,5.0,8.0,,11,November,Saturday,Mid (₹1-2K),,False,False,False,False
ORD604212,2024-11-17,Tops,1969,Delhi,Metro,WH_Delhi,Prepaid,2024-11-19,2024-11-25,Delivered,False,,,,,,,2,6.0,8.0,,11,November,Sunday,Mid (₹1-2K),,True,False,False,False
ORD606869,2025-01-25,Footwear,1582,Nagpur,Tier2,WH_Bangalore,Prepaid,2025-01-26,2025-01-31,Delivered,False,,,,,,,1,5.0,6.0,,1,January,Saturday,Mid (₹1-2K),,False,False,False,False
ORD327305,2024-12-31,Footwear,3111,Ranchi,Tier3,WH_Mumbai,Prepaid,2025-01-01,2025-01-11,Delivered,False,,,,,,,1,10.0,11.0,,12,December,Tuesday,Luxury (>₹3K),,False,False,False,True
ORD626011,2025-01-05,Bottoms,1850,Indore,Tier2,WH_Delhi,COD,2025-01-06,2025-01-14,Delivered,False,,,,,,,1,8.0,9.0,,1,January,Sunday,Mid (₹1-2K),,False,True,False,False
ORD983304,2025-01-30,Tops,1425,Raipur,Tier3,WH_Bangalore,Prepaid,2025-02-02,2025-02-13,Delivered,False,,,,,,,3,11.0,14.0,,1,January,Thursday,Mid (₹1-2K),,False,False,False,False
ORD200649,2024-11-08,Footwear,3197,Hyderabad,Metro,WH_Hyderabad,COD,2024-11-09,2024-11-13,Delivered,False,,,,,,,1,4.0,5.0,,11,November,Friday,Luxury (>₹3K),,True,True,False,True
ORD810504,2025-03-15,Footwear,3288,Bangalore,Metro,WH_Bangalore,COD,2025-03-18,2025-03-22,Delivered,False,,,,,,,3,4.0,7.0,,3,March,Saturday,Luxury (>₹3K),,True,True,False,True
ORD558256,2025-01-10,Footwear,959,Delhi,Metro,WH_Delhi,Prepaid,2025-01-11,2025-01-18,Delivered,False,,,,,,,1,7.0,8.0,,1,January,Friday,Budget (<₹1K),,True,False,False,False
ORD837880,2024-10-06,Tops,1458,Guwahati,Tier3,WH_Bangalore,COD,2024-10-07,2024-10-14,Delivered,False,,,,,,,1,7.0,8.0,,10,October,Sunday,Mid (₹1-2K),,False,True,False,False
ORD930619,2024-10-04,Dresses,3818,Lucknow,Tier2,WH_Kolkata,COD,2024-10-06,2024-10-14,Delivered,False,,,,,,,2,8.0,10.0,,10,October,Friday,Luxury (>₹3K),,False,True,False,True
ORD846942,2025-02-17,Tops,1350,Bangalore,Metro,WH_Bangalore,COD,2025-02-19,2025-02-26,Delivered,False,,,,,,,2,7.0,9.0,,2,February,Monday,Mid (₹1-2K),,True,True,False,False
ORD313827,2024-12-01,Footwear,711,Pune,Metro,WH_Mumbai,Prepaid,2024-12-04,2024-12-07,Delivered,False,,,,,,,3,3.0,6.0,,12,December,Sunday,Budget (<₹1K),,True,False,False,False
ORD988410,2024-10-24,Tops,1688,Bangalore,Metro,WH_Bangalore,COD,2024-10-27,2024-11-02,Delivered,False,,,,,,,3,6.0,9.0,,10,October,Thursday,Mid (₹1-2K),,True,True,False,False
ORD362679,2024-10-27,Footwear,2151,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-30,2024-11-04,Delivered,False,,,,,,,3,5.0,8.0,,10,October,Sunday,Premium (₹2-3K),,True,False,False,True
ORD687392,2025-03-14,Accessories,403,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-16,2025-03-19,Delivered,False,,,,,,,2,3.0,5.0,,3,March,Friday,Budget (<₹1K),,True,False,False,False
ORD529316,2024-11-11,Bottoms,2904,Indore,Tier2,WH_Kolkata,Prepaid,2024-11-14,2024-11-18,Delivered,False,,,,,,,3,4.0,7.0,,11,November,Monday,Premium (₹2-3K),,False,False,False,True
ORD387025,2025-01-09,Dresses,1005,Kochi,Tier2,WH_Hyderabad,Prepaid,2025-01-10,2025-01-16,Delivered,False,,,,,,,1,6.0,7.0,,1,January,Thursday,Mid (₹1-2K),,False,False,False,False
ORD136349,2025-02-02,Tops,1827,Chennai,Metro,WH_Bangalore,COD,2025-02-04,2025-02-10,Delivered,False,,,,,,,2,6.0,8.0,,2,February,Sunday,Mid (₹1-2K),,True,True,False,False
ORD947151,2024-12-31,Tops,818,Chennai,Metro,WH_Bangalore,COD,2025-01-01,2025-01-05,Delivered,False,,,,,,,1,4.0,5.0,,12,December,Tuesday,Budget (<₹1K),,True,True,False,False
ORD547859,2025-02-26,Accessories,1118,Jaipur,Tier2,WH_Hyderabad,COD,2025-03-01,2025-03-08,Delivered,False,,,,,,,3,7.0,10.0,,2,February,Wednesday,Mid (₹1-2K),,False,True,False,False
ORD901529,2024-10-19,Footwear,1634,Visakhapatnam,Tier2,WH_Mumbai,COD,2024-10-21,2024-10-28,Delivered,False,,,,,,,2,7.0,9.0,,10,October,Saturday,Mid (₹1-2K),,False,True,False,False
ORD141219,2024-10-14,Accessories,637,Raipur,Tier3,WH_Bangalore,Prepaid,2024-10-16,2024-10-25,Delivered,False,,,,,,,2,9.0,11.0,,10,October,Monday,Budget (<₹1K),,False,False,False,False
ORD531646,2025-01-29,Dresses,2701,Bangalore,Metro,WH_Bangalore,Prepaid,2025-01-30,2025-02-05,Delivered,False,,,,,,,1,6.0,7.0,,1,January,Wednesday,Premium (₹2-3K),,True,False,False,True
ORD700782,2025-02-23,Footwear,1645,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-02-25,2025-03-01,Delivered,False,,,,,,,2,4.0,6.0,,2,February,Sunday,Mid (₹1-2K),,True,False,False,False
ORD548892,2025-02-10,Footwear,1194,Nagpur,Tier2,WH_Delhi,Prepaid,2025-02-12,2025-02-20,Delivered,False,,,,,,,2,8.0,10.0,,2,February,Monday,Mid (₹1-2K),,False,False,False,False
ORD356018,2024-12-12,Tops,1614,Chennai,Metro,WH_Bangalore,COD,2024-12-15,2024-12-18,Delivered,False,,,,,,,3,3.0,6.0,,12,December,Thursday,Mid (₹1-2K),,True,True,False,False
ORD869620,2024-11-19,Tops,1163,Delhi,Metro,WH_Delhi,COD,2024-11-22,2024-11-26,Delivered,False,,,,,,,3,4.0,7.0,,11,November,Tuesday,Mid (₹1-2K),,True,True,False,False
ORD709140,2025-03-23,Accessories,867,Mumbai,Metro,WH_Mumbai,COD,2025-03-24,2025-03-30,Delivered,False,,,,,,,1,6.0,7.0,,3,March,Sunday,Budget (<₹1K),,True,True,False,False
ORD522971,2025-03-05,Dresses,3933,Visakhapatnam,Tier2,WH_Kolkata,Prepaid,2025-03-07,2025-03-16,Delivered,False,,,,,,,2,9.0,11.0,,3,March,Wednesday,Luxury (>₹3K),,False,False,False,True
ORD790963,2024-10-06,Footwear,745,Chennai,Metro,WH_Bangalore,COD,2024-10-07,2024-10-14,Delivered,False,,,,,,,1,7.0,8.0,,10,October,Sunday,Budget (<₹1K),,True,True,False,False
ORD782339,2024-12-16,Dresses,1780,Rajkot,Tier3,WH_Bangalore,Prepaid,2024-12-18,2024-12-30,Delivered,False,,,,,,,2,12.0,14.0,,12,December,Monday,Mid (₹1-2K),,False,False,False,False
ORD546766,2024-12-18,Accessories,529,Visakhapatnam,Tier2,WH_Delhi,COD,2024-12-20,2024-12-26,Delivered,False,,,,,,,2,6.0,8.0,,12,December,Wednesday,Budget (<₹1K),,False,True,False,False
ORD534180,2024-12-21,Footwear,1608,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-12-23,2024-12-26,Delivered,False,,,,,,,2,3.0,5.0,,12,December,Saturday,Mid (₹1-2K),,True,False,False,False
ORD481836,2024-12-11,Tops,737,Kochi,Tier2,WH_Delhi,Prepaid,2024-12-12,2024-12-21,Delivered,False,,,,,,,1,9.0,10.0,,12,December,Wednesday,Budget (<₹1K),,False,False,False,False
