order_id,order_date,category,order_value,city,city_tier,warehouse,payment_method,dispatch_date,delivery_date,delivery_status,is_returned,return_initiated_date,return_reason,refund_completed_date,refund_status,refund_delay_days,sla_breach,total_delivery_days,order_month,is_metro,supply_chain_failure
ORD543401,2025-03-25,Bottoms,2136,Coimbatore,Tier2,WH_Delhi,Prepaid,2025-03-28,2025-04-01,Delivered,False,,,,,,,7.0,March,False,False
ORD346543,2024-11-30,Footwear,3079,Jaipur,Tier2,WH_Delhi,Prepaid,2024-12-03,2024-12-07,Delivered,True,2024-12-10,Size/Fit Issue,2024-12-14,Completed,4.0,False,7.0,November,False,False
ORD636954,2025-03-16,Bottoms,2582,Raipur,Tier3,WH_Mumbai,Prepaid,2025-03-19,2025-03-25,Delivered,False,,,,,,,9.0,March,False,False
ORD604541,2025-01-29,Tops,1890,Hyderabad,Metro,WH_Hyderabad,COD,2025-01-30,2025-02-05,Delivered,False,,,,,,,7.0,January,True,False
ORD194101,2025-01-05,Footwear,2107,Jaipur,Tier2,WH_Bangalore,COD,2025-01-07,,RTO,False,,,,,,,,January,False,True
ORD789844,2024-10-10,Footwear,1318,Delhi,Metro,WH_Delhi,Prepaid,2024-10-11,2024-10-18,Delivered,False,,,,,,,8.0,October,True,False
ORD936554,2024-12-13,Bottoms,2879,Raipur,Tier3,WH_Delhi,COD,2024-12-15,2024-12-23,Delivered,False,,,,,,,10.0,December,False,False
ORD165915,2024-10-17,Footwear,2671,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-20,2024-10-24,Delivered,True,2024-10-30,Changed Mind,2024-11-06,Completed,7.0,False,7.0,October,True,False
ORD468181,2024-11-11,Dresses,3201,Bangalore,Metro,WH_Bangalore,COD,2024-11-14,2024-11-19,Delivered,True,2024-11-26,Size/Fit Issue,2024-11-27,Completed,1.0,False,8.0,November,True,False
ORD804625,2025-01-11,Tops,1198,Kolkata,Metro,WH_Kolkata,COD,2025-01-13,2025-01-17,Delivered,False,,,,,,,6.0,January,True,False
ORD117681,2024-11-18,Bottoms,2804,Kolkata,Metro,WH_Kolkata,COD,2024-11-19,2024-11-25,Delivered,False,,,,,,,7.0,November,True,False
ORD872879,2025-02-27,Tops,1018,Pune,Metro,WH_Delhi,Prepaid,2025-02-28,2025-03-04,Delivered,False,,,,,,,5.0,February,True,False
ORD109329,2025-03-12,Bottoms,1399,Delhi,Metro,WH_Delhi,COD,2025-03-14,2025-03-18,Delivered,True,2025-03-20,Size/Fit Issue,2025-03-22,Completed,2.0,False,6.0,March,True,False
ORD724071,2024-11-13,Tops,1296,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-14,2024-11-21,Delivered,True,2024-12-02,Changed Mind,2024-12-05,Completed,3.0,False,8.0,November,True,False
ORD515226,2024-12-25,Bottoms,2718,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-27,2025-01-01,Delivered,True,2025-01-11,Changed Mind,2025-01-12,Completed,1.0,False,7.0,December,True,False
ORD114535,2024-12-14,Bottoms,2545,Kolkata,Metro,WH_Kolkata,Prepaid,2024-12-17,2024-12-24,Delivered,False,,,,,,,10.0,December,True,False
ORD885384,2024-12-22,Accessories,324,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-12-25,2024-12-30,Delivered,False,,,,,,,8.0,December,False,False
ORD580128,2025-03-10,Bottoms,1059,Delhi,Metro,WH_Delhi,COD,2025-03-12,2025-03-17,Delivered,False,,,,,,,7.0,March,True,False
ORD528191,2024-10-18,Dresses,2696,Rajkot,Tier3,WH_Kolkata,COD,2024-10-21,2024-11-02,Delivered,True,2024-11-12,Quality/Damage,2024-11-17,Completed,5.0,False,15.0,October,False,False
ORD449646,2024-12-11,Tops,1111,Ranchi,Tier3,WH_Kolkata,Prepaid,2024-12-14,2024-12-25,Delivered,True,2025-01-03,Size/Fit Issue,2025-02-01,Pending,29.0,True,14.0,December,False,False
ORD711787,2024-11-09,Bottoms,934,Guwahati,Tier3,WH_Mumbai,COD,2024-11-11,2024-11-18,Delivered,False,,,,,,,9.0,November,False,False
ORD459085,2025-02-02,Tops,1991,Delhi,Metro,WH_Delhi,COD,2025-02-03,2025-02-08,Delivered,False,,,,,,,6.0,February,True,False
ORD553135,2025-03-18,Tops,1057,Lucknow,Tier2,WH_Mumbai,Prepaid,2025-03-20,2025-03-29,Delivered,True,2025-04-07,Quality/Damage,2025-04-09,Completed,2.0,False,11.0,March,False,False
ORD556717,2025-01-18,Dresses,1755,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-19,2025-01-22,Delivered,False,,,,,,,4.0,January,True,False
ORD399630,2025-03-01,Bottoms,2134,Raipur,Tier3,WH_Hyderabad,Prepaid,2025-03-03,2025-03-09,Delivered,False,,,,,,,8.0,March,False,False
ORD423152,2025-02-09,Tops,810,Jaipur,Tier2,WH_Delhi,COD,2025-02-11,2025-02-16,Delivered,True,2025-02-23,Quality/Damage,2025-03-14,Pending,19.0,True,7.0,February,False,False
ORD766802,2025-03-11,Tops,1296,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-14,2025-03-20,Delivered,False,,,,,,,9.0,March,True,False
ORD257416,2024-11-30,Accessories,1289,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-12-01,2024-12-08,Delivered,False,,,,,,,8.0,November,False,False
ORD699386,2024-10-24,Tops,1048,Bangalore,Metro,WH_Bangalore,Prepaid,2024-10-25,2024-10-31,Delivered,True,2024-11-12,Size/Fit Issue,2024-11-15,Completed,3.0,False,7.0,October,True,False
ORD689000,2024-10-24,Dresses,1457,Kochi,Tier2,WH_Delhi,COD,2024-10-25,2024-10-31,Delivered,False,,,,,,,7.0,October,False,False
ORD541574,2024-11-12,Tops,1238,Chennai,Metro,WH_Bangalore,COD,2024-11-14,2024-11-19,Delivered,False,,,,,,,7.0,November,True,False
ORD302789,2024-12-11,Tops,1292,Hyderabad,Metro,WH_Hyderabad,COD,2024-12-14,2024-12-21,Delivered,False,,,,,,,10.0,December,True,False
ORD309106,2025-03-04,Dresses,1687,Jaipur,Tier2,WH_Delhi,Prepaid,2025-03-06,2025-03-11,Delivered,True,2025-03-18,Size/Fit Issue,2025-03-22,Completed,4.0,False,7.0,March,False,False
ORD998491,2024-10-22,Tops,557,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-25,2024-10-29,Delivered,False,,,,,,,7.0,October,True,False
ORD602167,2024-12-30,Tops,1052,Jaipur,Tier2,WH_Mumbai,COD,2025-01-02,2025-01-11,Delivered,False,,,,,,,12.0,December,False,False
ORD713077,2025-03-01,Dresses,2421,Delhi,Metro,WH_Delhi,Prepaid,2025-03-02,2025-03-05,Delivered,True,2025-03-19,Wrong Product Shipped,2025-03-25,Completed,6.0,False,4.0,March,True,False
ORD152516,2025-02-25,Dresses,3468,Ranchi,Tier3,WH_Bangalore,Prepaid,2025-02-26,2025-03-07,Delivered,True,2025-03-15,Size/Fit Issue,2025-03-17,Completed,2.0,False,10.0,February,False,False
ORD398357,2025-02-02,Dresses,2718,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-02-05,2025-02-12,Delivered,False,,,,,,,10.0,February,True,False
ORD930003,2024-10-11,Tops,1515,Coimbatore,Tier2,WH_Bangalore,COD,2024-10-14,2024-10-23,Delivered,False,,,,,,,12.0,October,False,False
ORD219265,2024-10-07,Footwear,2066,Bangalore,Metro,WH_Bangalore,COD,2024-10-10,2024-10-13,Delivered,False,,,,,,,6.0,October,True,False
ORD780246,2024-11-13,Dresses,2463,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-14,2024-11-19,Delivered,False,,,,,,,6.0,November,True,False
ORD669285,2024-11-01,Footwear,1793,Kolkata,Metro,WH_Kolkata,Prepaid,2024-11-02,2024-11-07,Delivered,False,,,,,,,6.0,November,True,False
ORD944429,2025-01-24,Tops,748,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-26,2025-02-01,Delivered,False,,,,,,,8.0,January,True,False
ORD868798,2024-10-10,Footwear,892,Nagpur,Tier2,WH_Kolkata,Prepaid,2024-10-11,2024-10-15,Delivered,True,2024-10-20,Size/Fit Issue,2024-10-31,Completed,11.0,True,5.0,October,False,False
ORD927688,2024-10-24,Footwear,1973,Bangalore,Metro,WH_Bangalore,COD,2024-10-26,2024-10-29,Delivered,True,2024-11-01,Quality/Damage,2024-11-20,Pending,19.0,True,5.0,October,True,False
ORD645258,2025-01-27,Footwear,2211,Nagpur,Tier2,WH_Bangalore,COD,2025-01-29,2025-02-04,Delivered,True,2025-02-18,Wrong Product Shipped,2025-02-18,Completed,0.0,False,8.0,January,False,False
ORD355913,2025-02-12,Bottoms,1937,Delhi,Metro,WH_Delhi,Prepaid,2025-02-13,2025-02-17,Delivered,False,,,,,,,5.0,February,True,False
ORD332393,2025-03-16,Dresses,3410,Indore,Tier2,WH_Hyderabad,Prepaid,2025-03-17,2025-03-25,Delivered,True,2025-04-04,Quality/Damage,2025-04-07,Completed,3.0,False,9.0,March,False,False
ORD323556,2025-03-17,Tops,1903,Delhi,Metro,WH_Delhi,COD,2025-03-18,2025-03-21,Delivered,False,,,,,,,4.0,March,True,False
ORD800426,2024-12-22,Dresses,1130,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-23,2024-12-28,Delivered,False,,,,,,,6.0,December,True,False
ORD776347,2024-11-22,Footwear,1497,Chennai,Metro,WH_Bangalore,Prepaid,2024-11-24,2024-12-01,Delivered,False,,,,,,,9.0,November,True,False
ORD601036,2024-12-08,Tops,1782,Mumbai,Metro,WH_Mumbai,COD,2024-12-10,2024-12-15,Delivered,False,,,,,,,7.0,December,True,False
ORD999584,2024-11-20,Accessories,793,Nashik,Tier3,WH_Bangalore,Prepaid,2024-11-23,2024-11-29,Delivered,False,,,,,,,9.0,November,False,False
ORD327652,2025-03-24,Dresses,2055,Chennai,Metro,WH_Bangalore,Prepaid,2025-03-26,2025-03-30,Delivered,True,2025-04-04,Size/Fit Issue,2025-04-06,Completed,2.0,False,6.0,March,True,False
ORD223268,2025-02-17,Accessories,530,Hyderabad,Metro,WH_Hyderabad,COD,2025-02-18,2025-02-22,Delivered,False,,,,,,,5.0,February,True,False
ORD707287,2024-10-22,Dresses,1377,Delhi,Metro,WH_Delhi,COD,2024-10-24,2024-10-27,Delivered,True,2024-10-31,Wrong Product Shipped,2024-11-01,Completed,1.0,False,5.0,October,True,False
ORD721398,2025-01-03,Accessories,1402,Mumbai,Metro,WH_Mumbai,COD,2025-01-06,2025-01-10,Delivered,True,2025-01-13,Size/Fit Issue,2025-01-14,Completed,1.0,False,7.0,January,True,False
ORD385163,2025-01-03,Tops,550,Indore,Tier2,WH_Hyderabad,COD,2025-01-04,2025-01-09,Delivered,False,,,,,,,6.0,January,False,False
ORD286090,2025-01-01,Tops,1643,Pune,Metro,WH_Bangalore,COD,2025-01-02,2025-01-07,Delivered,True,2025-01-17,Color Mismatch,2025-01-20,Completed,3.0,False,6.0,January,True,False
ORD331473,2025-01-23,Tops,1619,Mysore,Tier3,WH_Bangalore,COD,2025-01-26,2025-02-03,Delivered,False,,,,,,,11.0,January,False,False
ORD598133,2024-12-16,Tops,1937,Jaipur,Tier2,WH_Mumbai,Prepaid,2024-12-18,2024-12-23,Delivered,False,,,,,,,7.0,December,False,False
ORD886071,2024-11-08,Dresses,2869,Chennai,Metro,WH_Bangalore,COD,2024-11-09,2024-11-13,Delivered,True,2024-11-24,Color Mismatch,2024-11-27,Completed,3.0,False,5.0,November,True,False
ORD370545,2024-10-08,Tops,920,Kolkata,Metro,WH_Kolkata,Prepaid,2024-10-09,2024-10-16,Delivered,False,,,,,,,8.0,October,True,False
ORD488033,2025-02-08,Bottoms,2695,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2025-02-09,2025-02-13,Delivered,False,,,,,,,5.0,February,False,False
ORD558624,2025-01-25,Tops,1953,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-26,2025-01-31,Delivered,True,2025-02-09,Quality/Damage,2025-02-10,Completed,1.0,False,6.0,January,True,False
ORD891969,2025-03-29,Footwear,3273,Lucknow,Tier2,WH_Delhi,COD,2025-03-30,2025-04-07,Delivered,False,,,,,,,9.0,March,False,False
ORD997363,2024-11-21,Footwear,725,Pune,Metro,WH_Delhi,Prepaid,2024-11-23,2024-11-29,Delivered,False,,,,,,,8.0,November,True,False
ORD227659,2025-03-13,Tops,1423,Pune,Metro,WH_Mumbai,Prepaid,2025-03-15,2025-03-22,Delivered,False,,,,,,,9.0,March,True,False
ORD955782,2024-12-14,Bottoms,2560,Delhi,Metro,WH_Delhi,COD,2024-12-16,2024-12-19,Delivered,False,,,,,,,5.0,December,True,False
ORD556451,2025-03-25,Tops,1275,Indore,Tier2,WH_Bangalore,Prepaid,2025-03-27,2025-04-05,Delivered,False,,,,,,,11.0,March,False,False
ORD718738,2025-03-19,Bottoms,853,Raipur,Tier3,WH_Bangalore,Prepaid,2025-03-20,2025-03-31,Delivered,False,,,,,,,12.0,March,False,False
ORD194943,2024-10-17,Dresses,1859,Indore,Tier2,WH_Mumbai,COD,2024-10-19,2024-10-23,Delivered,True,2024-11-04,Quality/Damage,2024-11-07,Completed,3.0,False,6.0,October,False,False
ORD398911,2024-11-20,Footwear,2263,Pune,Metro,WH_Hyderabad,Prepaid,2024-11-22,2024-11-26,Delivered,False,,,,,,,6.0,November,True,False
ORD543157,2025-03-27,Tops,1948,Guwahati,Tier3,WH_Bangalore,COD,2025-03-28,2025-04-04,Delivered,False,,,,,,,8.0,March,False,False
ORD119783,2025-03-16,Bottoms,1062,Bhubaneswar,Tier3,WH_Kolkata,Prepaid,2025-03-19,2025-03-27,Delivered,False,,,,,,,11.0,March,False,False
ORD200506,2025-02-10,Footwear,2486,Nagpur,Tier2,WH_Mumbai,Prepaid,2025-02-12,2025-02-20,Delivered,False,,,,,,,10.0,February,False,False
ORD935369,2025-03-10,Tops,1142,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-13,2025-03-20,Delivered,True,2025-03-24,Quality/Damage,2025-03-30,Completed,6.0,False,10.0,March,True,False
ORD614039,2025-02-05,Dresses,2489,Chennai,Metro,WH_Bangalore,Prepaid,2025-02-08,2025-02-15,Delivered,False,,,,,,,10.0,February,True,False
ORD427948,2025-01-15,Bottoms,2288,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-18,2025-01-21,Delivered,True,2025-01-30,Size/Fit Issue,2025-02-05,Completed,6.0,False,6.0,January,True,False
ORD248613,2025-01-22,Bottoms,1899,Coimbatore,Tier2,WH_Bangalore,COD,2025-01-24,2025-01-31,Delivered,False,,,,,,,9.0,January,False,False
ORD641902,2024-11-23,Footwear,785,Ranchi,Tier3,WH_Delhi,Prepaid,2024-11-25,2024-12-02,Delivered,False,,,,,,,9.0,November,False,False
ORD161064,2024-11-08,Footwear,1586,Coimbatore,Tier2,WH_Bangalore,COD,2024-11-10,2024-11-16,Delivered,False,,,,,,,8.0,November,False,False
ORD178537,2025-03-08,Accessories,1125,Delhi,Metro,WH_Delhi,Prepaid,2025-03-09,2025-03-12,Delivered,False,,,,,,,4.0,March,True,False
ORD377940,2024-12-12,Accessories,339,Ranchi,Tier3,WH_Delhi,Prepaid,2024-12-14,2024-12-26,Delivered,False,,,,,,,14.0,December,False,False
ORD718155,2024-10-29,Dresses,3264,Hyderabad,Metro,WH_Hyderabad,COD,2024-10-30,2024-11-06,Delivered,False,,,,,,,8.0,October,True,False
ORD543712,2024-10-27,Dresses,2549,Jaipur,Tier2,WH_Kolkata,COD,2024-10-28,2024-11-02,Delivered,True,2024-11-12,Changed Mind,2024-11-14,Completed,2.0,False,6.0,October,False,False
ORD151724,2025-01-04,Dresses,3395,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-06,2025-01-12,Delivered,True,2025-01-22,Changed Mind,2025-02-04,Completed,13.0,True,8.0,January,True,False
ORD572776,2025-01-24,Tops,1820,Ranchi,Tier3,WH_Delhi,Prepaid,2025-01-26,2025-02-01,Delivered,False,,,,,,,8.0,January,False,False
ORD826209,2024-12-22,Footwear,704,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-23,,Lost in Transit,False,,,,,,,,December,True,True
ORD409688,2025-03-01,Footwear,3201,Mumbai,Metro,WH_Mumbai,Prepaid,2025-03-03,2025-03-07,Delivered,False,,,,,,,6.0,March,True,False
ORD567666,2025-01-19,Dresses,2522,Chennai,Metro,WH_Bangalore,COD,2025-01-22,2025-01-27,Delivered,True,2025-02-03,Size/Fit Issue,2025-02-05,Completed,2.0,False,8.0,January,True,False
ORD597586,2024-11-24,Footwear,1057,Coimbatore,Tier2,WH_Delhi,Prepaid,2024-11-26,,Damaged in Transit,False,,,,,,,,November,False,True
ORD394317,2025-02-11,Footwear,1498,Pune,Metro,WH_Hyderabad,Prepaid,2025-02-13,2025-02-20,Delivered,False,,,,,,,9.0,February,True,False
ORD693959,2024-12-19,Tops,1982,Kolkata,Metro,WH_Kolkata,COD,2024-12-22,2024-12-28,Delivered,False,,,,,,,9.0,December,True,False
ORD156758,2024-12-06,Dresses,1535,Bangalore,Metro,WH_Bangalore,COD,2024-12-09,,RTO,False,,,,,,,,December,True,True
ORD392605,2025-02-05,Footwear,2972,Visakhapatnam,Tier2,WH_Kolkata,Prepaid,2025-02-08,2025-02-15,Delivered,False,,,,,,,10.0,February,False,False
ORD557649,2025-01-15,Footwear,3187,Mysore,Tier3,WH_Delhi,Prepaid,2025-01-18,2025-01-27,Delivered,False,,,,,,,12.0,January,False,False
ORD904215,2025-01-03,Footwear,885,Indore,Tier2,WH_Mumbai,Prepaid,2025-01-05,2025-01-12,Delivered,False,,,,,,,9.0,January,False,False
ORD694092,2025-01-17,Footwear,3113,Jaipur,Tier2,WH_Hyderabad,COD,2025-01-18,2025-01-23,Delivered,True,2025-01-28,Size/Fit Issue,2025-01-30,Completed,2.0,False,6.0,January,False,False
ORD628354,2025-01-31,Dresses,1402,Raipur,Tier3,WH_Mumbai,Prepaid,2025-02-01,,RTO,False,,,,,,,,January,False,True
ORD923552,2024-11-22,Accessories,1469,Nagpur,Tier2,WH_Delhi,COD,2024-11-23,2024-11-29,Delivered,False,,,,,,,7.0,November,False,False
ORD594077,2024-12-20,Bottoms,2493,Pune,Metro,WH_Kolkata,Prepaid,2024-12-22,2024-12-27,Delivered,True,2025-01-09,Wrong Product Shipped,2025-01-14,Completed,5.0,False,7.0,December,True,False
ORD342165,2024-10-22,Bottoms,2216,Visakhapatnam,Tier2,WH_Delhi,COD,2024-10-25,2024-10-29,Delivered,False,,,,,,,7.0,October,False,False
ORD138378,2025-03-18,Footwear,2565,Jaipur,Tier2,WH_Mumbai,COD,2025-03-19,2025-03-24,Delivered,True,2025-04-07,Size/Fit Issue,2025-04-08,Completed,1.0,False,6.0,March,False,False
ORD184426,2025-03-22,Dresses,1237,Ranchi,Tier3,WH_Bangalore,COD,2025-03-23,2025-04-02,Delivered,False,,,,,,,11.0,March,False,False
ORD808518,2024-11-08,Tops,1817,Kochi,Tier2,WH_Mumbai,Prepaid,2024-11-11,2024-11-16,Delivered,False,,,,,,,8.0,November,False,False
ORD220892,2024-12-27,Accessories,889,Chennai,Metro,WH_Bangalore,Prepaid,2024-12-28,2025-01-04,Delivered,False,,,,,,,8.0,December,True,False
ORD109198,2025-02-28,Bottoms,2499,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-01,2025-03-08,Delivered,False,,,,,,,8.0,February,True,False
ORD175042,2025-02-27,Tops,1556,Indore,Tier2,WH_Delhi,Prepaid,2025-03-02,2025-03-11,Delivered,False,,,,,,,12.0,February,False,False
ORD118518,2024-12-06,Dresses,3576,Bhubaneswar,Tier3,WH_Bangalore,COD,2024-12-07,2024-12-17,Delivered,True,2024-12-28,Wrong Product Shipped,2024-12-31,Completed,3.0,False,11.0,December,False,False
ORD139265,2025-03-22,Tops,725,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-25,2025-04-01,Delivered,False,,,,,,,10.0,March,True,False
ORD387362,2024-12-29,Tops,808,Lucknow,Tier2,WH_Bangalore,Prepaid,2024-12-31,2025-01-07,Delivered,True,2025-01-22,Color Mismatch,2025-01-25,Completed,3.0,False,9.0,December,False,False
ORD595883,2025-01-24,Dresses,2516,Jaipur,Tier2,WH_Delhi,Prepaid,2025-01-26,,RTO,False,,,,,,,,January,False,True
ORD599423,2024-10-13,Footwear,1368,Visakhapatnam,Tier2,WH_Hyderabad,COD,2024-10-15,2024-10-22,Delivered,False,,,,,,,9.0,October,False,False
ORD107866,2025-01-20,Bottoms,1240,Hyderabad,Metro,WH_Hyderabad,Prepaid,2025-01-22,2025-01-28,Delivered,True,2025-02-05,Quality/Damage,2025-02-08,Completed,3.0,False,8.0,January,True,False
ORD474508,2025-03-09,Footwear,2911,Bangalore,Metro,WH_Bangalore,Prepaid,2025-03-10,2025-03-13,Delivered,True,2025-03-24,Quality/Damage,2025-04-13,Pending,20.0,True,4.0,March,True,False
ORD363308,2024-11-05,Bottoms,2219,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-11-06,2024-11-12,Delivered,False,,,,,,,7.0,November,True,False
ORD677177,2024-12-23,Bottoms,1145,Delhi,Metro,WH_Delhi,COD,2024-12-24,2024-12-27,Delivered,True,2025-01-02,Size/Fit Issue,2025-01-08,Completed,6.0,False,4.0,December,True,False
ORD435788,2024-12-14,Tops,710,Pune,Metro,WH_Hyderabad,Prepaid,2024-12-15,2024-12-18,Delivered,True,2024-12-20,Size/Fit Issue,2024-12-29,Completed,9.0,True,4.0,December,True,False
ORD740128,2025-01-31,Tops,576,Delhi,Metro,WH_Delhi,Prepaid,2025-02-03,2025-02-07,Delivered,False,,,,,,,7.0,January,True,False
ORD187437,2025-02-27,Bottoms,1603,Pune,Metro,WH_Hyderabad,Prepaid,2025-02-28,2025-03-03,Delivered,False,,,,,,,4.0,February,True,False
ORD299855,2025-03-12,Bottoms,2536,Pune,Metro,WH_Kolkata,COD,2025-03-13,2025-03-16,Delivered,True,2025-03-25,Size/Fit Issue,2025-03-26,Completed,1.0,False,4.0,March,True,False
ORD781057,2025-03-22,Bottoms,1254,Bangalore,Metro,WH_Bangalore,COD,2025-03-24,2025-03-27,Delivered,False,,,,,,,5.0,March,True,False
ORD527921,2024-12-04,Footwear,2405,Indore,Tier2,WH_Mumbai,Prepaid,2024-12-05,2024-12-10,Delivered,True,2024-12-11,Size/Fit Issue,2024-12-19,Completed,8.0,True,6.0,December,False,False
ORD738914,2024-10-30,Footwear,2700,Indore,Tier2,WH_Hyderabad,COD,2024-10-31,2024-11-05,Delivered,False,,,,,,,6.0,October,False,False
ORD278542,2024-10-29,Dresses,1062,Mumbai,Metro,WH_Mumbai,Prepaid,2024-10-31,2024-11-04,Delivered,False,,,,,,,6.0,October,True,False
ORD379381,2025-04-01,Tops,1066,Hyderabad,Metro,WH_Hyderabad,COD,2025-04-04,2025-04-08,Delivered,False,,,,,,,7.0,April,True,False
ORD336931,2024-12-27,Tops,1393,Bangalore,Metro,WH_Bangalore,COD,2024-12-29,2025-01-01,Delivered,False,,,,,,,5.0,December,True,False
ORD879002,2024-11-03,Bottoms,2122,Hyderabad,Metro,WH_Hyderabad,COD,2024-11-04,2024-11-08,Delivered,False,,,,,,,5.0,November,True,False
ORD929873,2025-03-14,Tops,1543,Delhi,Metro,WH_Delhi,COD,2025-03-16,2025-03-19,Delivered,False,,,,,,,5.0,March,True,False
ORD972690,2025-01-04,Footwear,1035,Jaipur,Tier2,WH_Delhi,COD,2025-01-05,2025-01-13,Delivered,False,,,,,,,9.0,January,False,False
ORD803688,2025-01-08,Footwear,1269,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-10,2025-01-13,Delivered,False,,,,,,,5.0,January,True,False
ORD117098,2024-10-06,Tops,1302,Jaipur,Tier2,WH_Bangalore,Prepaid,2024-10-07,2024-10-11,Delivered,True,2024-10-18,Wrong Product Shipped,2024-11-11,Pending,24.0,True,5.0,October,False,False
ORD644656,2024-10-20,Tops,1263,Bangalore,Metro,WH_Bangalore,COD,2024-10-21,2024-10-26,Delivered,False,,,,,,,6.0,October,True,False
ORD450757,2025-03-29,Bottoms,1409,Pune,Metro,WH_Delhi,Prepaid,2025-03-30,2025-04-05,Delivered,True,2025-04-06,Changed Mind,2025-04-15,Completed,9.0,True,7.0,March,True,False
ORD739197,2025-01-30,Dresses,3932,Chennai,Metro,WH_Bangalore,COD,2025-02-02,2025-02-06,Delivered,True,2025-02-20,Size/Fit Issue,2025-02-24,Completed,4.0,False,7.0,January,True,False
ORD730592,2024-11-07,Tops,1943,Delhi,Metro,WH_Delhi,COD,2024-11-08,2024-11-12,Delivered,True,2024-11-14,Size/Fit Issue,2024-11-28,Completed,14.0,True,5.0,November,True,False
ORD624627,2024-11-02,Footwear,2350,Lucknow,Tier2,WH_Hyderabad,COD,2024-11-03,2024-11-10,Delivered,True,2024-11-15,Quality/Damage,2024-11-19,Completed,4.0,False,8.0,November,False,False
ORD950900,2025-02-26,Tops,1001,Indore,Tier2,WH_Bangalore,COD,2025-03-01,2025-03-05,Delivered,True,2025-03-20,Size/Fit Issue,2025-03-27,Completed,7.0,False,7.0,February,False,False
ORD131961,2025-02-13,Footwear,961,Delhi,Metro,WH_Delhi,Prepaid,2025-02-14,2025-02-20,Delivered,False,,,,,,,7.0,February,True,False
ORD397712,2025-01-28,Footwear,3426,Indore,Tier2,WH_Bangalore,COD,2025-01-29,2025-02-02,Delivered,False,,,,,,,5.0,January,False,False
ORD795689,2024-12-02,Tops,1366,Bangalore,Metro,WH_Bangalore,Prepaid,2024-12-05,2024-12-12,Delivered,False,,,,,,,10.0,December,True,False
ORD119129,2025-01-24,Tops,851,Mumbai,Metro,WH_Mumbai,Prepaid,2025-01-26,2025-01-31,Delivered,True,2025-02-13,Quality/Damage,2025-02-20,Completed,7.0,False,7.0,January,True,False
ORD557478,2025-01-27,Tops,1442,Chennai,Metro,WH_Bangalore,Prepaid,2025-01-30,2025-02-04,Delivered,False,,,,,,,8.0,January,True,False
ORD659550,2024-12-05,Tops,536,Mumbai,Metro,WH_Mumbai,COD,2024-12-06,2024-12-11,Delivered,False,,,,,,,6.0,December,True,False
ORD781796,2024-12-29,Tops,1259,Hyderabad,Metro,WH_Hyderabad,Prepaid,2024-12-31,2025-01-07,Delivered,False,,,,,,,9.0,December,True,False
ORD164048,2025-03-19,Dresses,1347,Lucknow,Tier2,WH_Kolkata,COD,2025-03-21,2025-03-27,Delivered,False,,,,,,,8.0,March,False,False
ORD885380,2025-03-17,Footwear,1637,Kolkata,Metro,WH_Kolkata,Prepaid,2025-03-18,2025-03-22,Delivered,True,2025-04-04,Size/Fit Issue,2025-04-04,Completed,0.0,False,5.0,March,True,False
ORD270841,2025-01-01,Footwear,3184,Lucknow,Tier2,WH_Bangalore,COD,2025-01-02,2025-01-06,Delivered,False,,,,,,,5.0,January,False,False
ORD676490,2025-03-21,Accessories,432,Indore,Tier2,WH_Kolkata,COD,2025-03-23,2025-03-31,Delivered,False,,,,,,,10.0,March,False,False
ORD373701,2025-02-22,Footwear,1937,Bhubaneswar,Tier3,WH_Mumbai,Prepaid,2025-02-23,2025-03-02,Delivered,False,,,,,,,8.0,February,False,False
ORD996769,2025-03-20,Footwear,3321,Visakhapatnam,Tier2,WH_Bangalore,Prepaid,2025-03-23,2025-03-30,Delivered,False,,,,,,,10.0,March,False,False
ORD807303,2025-01-01,Tops,568,Kolkata,Metro,WH_Kolkata,Prepaid,2025-01-03,2025-01-09,Delivered,False,,,,,,,8.0,January,True,False
ORD346777,2025-03-14,Tops,1015,Kolkata,Metro,WH_Kolkata,COD,2025-03-15,2025-03-22,Delivered,False,,,,,,,8.0,March,True,False
